Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option1 Linked To,Option2 Name,Option2 Value,Option2 Linked To,Option3 Name,Option3 Value,Option3 Linked To,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Unit Price Total Measure,Unit Price Total Measure Unit,Unit Price Base Measure,Unit Price Base Measure Unit,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Header (product.metafields.custom.header),Bedding size (product.metafields.shopify.bedding-size),Care instructions (product.metafields.shopify.care-instructions),Color (product.metafields.shopify.color-pattern),Fabric (product.metafields.shopify.fabric),Warmth level (product.metafields.shopify.warmth-level),Complementary products (product.metafields.shopify--discovery--product_recommendation.complementary_products),Related products (product.metafields.shopify--discovery--product_recommendation.related_products),Related products settings (product.metafields.shopify--discovery--product_recommendation.related_products_display),Search product boosts (product.metafields.shopify--discovery--product_search_boost.queries),Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Included / Norway,Price / Norway,Compare At Price / Norway,Included / European Union,Price / European Union,Compare At Price / European Union,Included / United Kingdom,Price / United Kingdom,Compare At Price / United Kingdom,Included / United States,Price / United States,Compare At Price / United States,Status
norwegian-eiderdown-duvet-hand-picked-limited-supply,,,,,,,,,Single,,,All Year,,,,,DVT-EID-SNG-ALY,0.0,,0,deny,manual,6480,,true,true,,,,,,https://cdn.shopify.com/s/files/1/1020/3765/1794/files/imgi_27_Down_143-Eiderdown.jpg?v=1787911055,2,Close-up of down fill in Norwegian eiderdown duvet,,,,,,,,,,,,,,,kg,,,true,60410,,true,5590,,true,4770,,true,,,
norwegian-eiderdown-duvet-hand-picked-limited-supply,,,,,,,,,Single,,,Winter,,,,,DVT-EID-SNG-WIN,0.0,,0,deny,manual,9955,,true,true,,,,,,https://cdn.shopify.com/s/files/1/1020/3765/1794/files/imgi_32_Duvet_Close_Up_166-Eiderdown-2048x1366.jpg?v=1787911055,3,Close-up of down fill in Norwegian eiderdown duvet,,,,,,,,,,,,,,,kg,,,true,92800,,true,8590,,true,7330,,true,,,
norwegian-eiderdown-duvet-hand-picked-limited-supply,,,,,,,,,Single,,,Polar,,,,,DVT-EID-SNG-POL,0.0,,0,deny,manual,15760,,true,true,,,,,,https://cdn.shopify.com/s/files/1/1020/3765/1794/files/imgi_38_Duvet_Close_Up_176-Eiderdown.jpg?v=1787911055,4,Close-up of down fill in Norwegian eiderdown duvet,,,,,,,,,,,,,,,kg,,,true,146910,,true,13590,,true,11600,,true,,,
norwegian-eiderdown-duvet-hand-picked-limited-supply,,,,,,,,,Double,,,Summer,,,,,DVT-EID-DBL-SUM,0.0,,0,deny,manual,6400,,true,true,,,,,,https://cdn.shopify.com/s/files/1/1020/3765/1794/files/imgi_42_Packaging_025-1104x1536.jpg?v=1787911054,5,Norvegr packaging for Norwegian eiderdown duvet,,,,,,,,,,,,,,,kg,,,true,59660,,true,5520,,true,4710,,true,,,
norwegian-eiderdown-duvet-hand-picked-limited-supply,,,,,,,,,Double,,,All Year,,,,,DVT-EID-DBL-ALY,0.0,,0,deny,manual,8860,,true,true,,,,,,https://cdn.shopify.com/s/files/1/1020/3765/1794/files/imgi_49_Rolled_Up_Duvet_046-Eiderdown-2048x1366.jpg?v=1787911055,6,Rolled Norwegian eiderdown duvet showing channel construction,,,,,,,,,,,,,,,kg,,,true,82590,,true,7640,,true,6520,,true,,,
norwegian-eiderdown-duvet-hand-picked-limited-supply,,,,,,,,,Double,,,Winter,,,,,DVT-EID-DBL-WIN,0.0,,0,deny,manual,13780,,true,true,,,,,,,,,,,,,,,,,,,,,,,kg,,,true,128450,,true,11890,,true,10140,,true,,,
norwegian-eiderdown-duvet-hand-picked-limited-supply,,,,,,,,,Double,,,Polar,,,,,DVT-EID-DBL-POL,0.0,,0,deny,manual,22245,,true,true,,,,,,,,,,,,,,,,,,,,,,,kg,,,true,207360,,true,19190,,true,16370,,true,,,
norwegian-eiderdown-duvet-hand-picked-limited-supply,,,,,,,,,Superking,,,Summer,,,,,DVT-EID-SKG-SUM,0.0,,0,deny,manual,9645,,true,true,,,,,,,,,,,,,,,,,,,,,,,kg,,,true,89910,,true,8320,,true,7100,,true,,,
norwegian-eiderdown-duvet-hand-picked-limited-supply,,,,,,,,,Superking,,,All Year,,,,,DVT-EID-SKG-ALY,0.0,,0,deny,manual,12830,,true,true,,,,,,,,,,,,,,,,,,,,,,,kg,,,true,119600,,true,11070,,true,9440,,true,,,
norwegian-eiderdown-duvet-hand-picked-limited-supply,,,,,,,,,Superking,,,Winter,,,,,DVT-EID-SKG-WIN,0.0,,0,deny,manual,19200,,true,true,,,,,,,,,,,,,,,,,,,,,,,kg,,,true,178970,,true,16560,,true,14130,,true,,,
norwegian-eiderdown-duvet-hand-picked-limited-supply,,,,,,,,,Superking,,,Polar,,,,,DVT-EID-SKG-POL,0.0,,0,deny,manual,31535,,true,true,,,,,,,,,,,,,,,,,,,,,,,kg,,,true,293950,,true,27200,,true,23210,,true,,,
norwegian-eiderdown-duvet-hand-picked-limited-supply,,,,,,,,,Superking Extra Long,,,Summer,,,,,DVT-EID-SKX-SUM,0.0,,0,deny,manual,11285,,true,true,,,,,,,,,,,,,,,,,,,,,,,kg,,,true,105190,,true,9740,,true,8310,,true,,,
norwegian-eiderdown-duvet-hand-picked-limited-supply,,,,,,,,,Superking Extra Long,,,All Year,,,,,DVT-EID-SKX-ALY,0.0,,0,deny,manual,14470,,true,true,,,,,,,,,,,,,,,,,,,,,,,kg,,,true,134880,,true,12480,,true,10650,,true,,,
norwegian-eiderdown-duvet-hand-picked-limited-supply,,,,,,,,,Superking Extra Long,,,Winter,,,,,DVT-EID-SKX-WIN,0.0,,0,deny,manual,20840,,true,true,,,,,,,,,,,,,,,,,,,,,,,kg,,,true,194260,,true,17980,,true,15340,,true,,,
norwegian-eiderdown-duvet-hand-picked-limited-supply,,,,,,,,,Superking Extra Long,,,Polar,,,,,DVT-EID-SKX-POL,0.0,,0,deny,manual,34395,,true,true,,,,,,,,,,,,,,,,,,,,,,,kg,,,true,320610,,true,29660,,true,25310,,true,,,
norwegian-eiderdown-duvet-hand-picked-limited-supply,,,,,,,,,Emperor,,,Summer,,,,,DVT-EID-EMP-SUM,0.0,,0,deny,manual,12870,,true,true,,,,,,,,,,,,,,,,,,,,,,,kg,,,true,119970,,true,11100,,true,9470,,true,,,
norwegian-eiderdown-duvet-hand-picked-limited-supply,,,,,,,,,Emperor,,,All Year,,,,,DVT-EID-EMP-ALY,0.0,,0,deny,manual,16490,,true,true,,,,,,,,,,,,,,,,,,,,,,,kg,,,true,153710,,true,14220,,true,12140,,true,,,
norwegian-eiderdown-duvet-hand-picked-limited-supply,,,,,,,,,Emperor,,,Winter,,,,,DVT-EID-EMP-WIN,0.0,,0,deny,manual,23725,,true,true,,,,,,,,,,,,,,,,,,,,,,,kg,,,true,221150,,true,20460,,true,17460,,true,,,
norwegian-eiderdown-duvet-hand-picked-limited-supply,,,,,,,,,Emperor,,,Polar,,,,,DVT-EID-EMP-POL,0.0,,0,deny,manual,38610,,true,true,,,,,,,,,,,,,,,,,,,,,,,kg,,,true,359900,,true,33300,,true,28410,,true,,,
norwegian-eiderdown-duvet-hand-picked-limited-supply,,,,,,,,,Alaskan King,,,Summer,,,,,DVT-EID-ALK-SUM,0.0,,0,deny,manual,20700,,true,true,,,,,,,,,,,,,,,,,,,,,,,kg,,,true,192950,,true,17850,,true,15230,,true,,,
norwegian-eiderdown-duvet-hand-picked-limited-supply,,,,,,,,,Alaskan King,,,All Year,,,,,DVT-EID-ALK-ALY,0.0,,0,deny,manual,26245,,true,true,,,,,,,,,,,,,,,,,,,,,,,kg,,,true,244640,,true,22640,,true,19310,,true,,,
norwegian-eiderdown-duvet-hand-picked-limited-supply,,,,,,,,,Alaskan King,,,Winter,,,,,DVT-EID-ALK-WIN,0.0,,0,deny,manual,39120,,true,true,,,,,,,,,,,,,,,,,,,,,,,kg,,,true,364650,,true,33740,,true,28790,,true,,,
norwegian-eiderdown-duvet-hand-picked-limited-supply,,,,,,,,,Alaskan King,,,Polar,,,,,DVT-EID-ALK-POL,0.0,,0,deny,manual,58680,,true,true,,,,,,,,,,,,,,,,,,,,,,,kg,,,true,546970,,true,50600,,true,43180,,true,,,
norwegian-eiderdown-duvet-hand-picked-limited-supply,,,,,,,,,Full,,,Summer,,,,,DVT-EID-FUL-SUM,0.0,,0,deny,manual,7765,,true,true,,,,,,,,,,,,,,,,,,,,,,,kg,,,true,72380,,true,6700,,true,5720,,true,,,
norwegian-eiderdown-duvet-hand-picked-limited-supply,,,,,,,,,Full,,,All Year,,,,,DVT-EID-FUL-ALY,0.0,,0,deny,manual,10715,,true,true,,,,,,,,,,,,,,,,,,,,,,,kg,,,true,99880,,true,9240,,true,7890,,true,,,
norwegian-eiderdown-duvet-hand-picked-limited-supply,,,,,,,,,Full,,,Winter,,,,,DVT-EID-FUL-WIN,0.0,,0,deny,manual,15835,,true,true,,,,,,,,,,,,,,,,,,,,,,,kg,,,true,147610,,true,13660,,true,11650,,true,,,
norwegian-eiderdown-duvet-hand-picked-limited-supply,,,,,,,,,Full,,,Polar,,,,,DVT-EID-FUL-POL,0.0,,0,deny,manual,24560,,true,true,,,,,,,,,,,,,,,,,,,,,,,kg,,,true,228930,,true,21180,,true,18070,,true,,,
norwegian-eiderdown-duvet-hand-picked-limited-supply,,,,,,,,,Twin,,,Summer,,,,,DVT-EID-TWN-SUM,0.0,,0,deny,manual,7070,,true,true,,,,,,,,,,,,,,,,,,,,,,,kg,,,true,65910,,true,6100,,true,5210,,true,,,
norwegian-eiderdown-duvet-hand-picked-limited-supply,,,,,,,,,Twin,,,All Year,,,,,DVT-EID-TWN-ALY,0.0,,0,deny,manual,8940,,true,true,,,,,,,,,,,,,,,,,,,,,,,kg,,,true,83340,,true,7710,,true,6580,,true,,,
norwegian-eiderdown-duvet-hand-picked-limited-supply,,,,,,,,,Twin,,,Winter,,,,,DVT-EID-TWN-WIN,0.0,,0,deny,manual,12665,,true,true,,,,,,,,,,,,,,,,,,,,,,,kg,,,true,118060,,true,10930,,true,9320,,true,,,
norwegian-eiderdown-duvet-hand-picked-limited-supply,,,,,,,,,Twin,,,Polar,,,,,DVT-EID-TWN-POL,0.0,,0,deny,manual,18330,,true,true,,,,,,,,,,,,,,,,,,,,,,,kg,,,true,170860,,true,15810,,true,13490,,true,,,
norwegian-eiderdown-duvet-hand-picked-limited-supply,,,,,,,,,Queen,,,Summer,,,,,DVT-EID-QUN-SUM,0.0,,0,deny,manual,9875,,true,true,,,,,,,,,,,,,,,,,,,,,,,kg,,,true,92050,,true,8520,,true,7270,,true,,,
norwegian-eiderdown-duvet-hand-picked-limited-supply,,,,,,,,,Queen,,,All Year,,,,,DVT-EID-QUN-ALY,0.0,,0,deny,manual,12630,,true,true,,,,,,,,,,,,,,,,,,,,,,,kg,,,true,117730,,true,10900,,true,9300,,true,,,
norwegian-eiderdown-duvet-hand-picked-limited-supply,,,,,,,,,Queen,,,Winter,,,,,DVT-EID-QUN-WIN,0.0,,0,deny,manual,18130,,true,true,,,,,,,,,,,,,,,,,,,,,,,kg,,,true,169000,,true,15640,,true,13340,,true,,,
norwegian-eiderdown-duvet-hand-picked-limited-supply,,,,,,,,,Queen,,,Polar,,,,,DVT-EID-QUN-POL,0.0,,0,deny,manual,29250,,true,true,,,,,,,,,,,,,,,,,,,,,,,kg,,,true,272650,,true,25230,,true,21520,,true,,,
norwegian-eiderdown-duvet-hand-picked-limited-supply,,,,,,,,,XL Twin,,,Summer,,,,,DVT-EID-XLT-SUM,0.0,,0,deny,manual,7780,,true,true,,,,,,,,,,,,,,,,,,,,,,,kg,,,true,72520,,true,6710,,true,5730,,true,,,
norwegian-eiderdown-duvet-hand-picked-limited-supply,,,,,,,,,XL Twin,,,All Year,,,,,DVT-EID-XLT-ALY,0.0,,0,deny,manual,10245,,true,true,,,,,,,,,,,,,,,,,,,,,,,kg,,,true,95500,,true,8840,,true,7540,,true,,,
norwegian-eiderdown-duvet-hand-picked-limited-supply,,,,,,,,,XL Twin,,,Winter,,,,,DVT-EID-XLT-WIN,0.0,,0,deny,manual,14595,,true,true,,,,,,,,,,,,,,,,,,,,,,,kg,,,true,136050,,true,12590,,true,10740,,true,,,
norwegian-eiderdown-duvet-hand-picked-limited-supply,,,,,,,,,XL Twin,,,Polar,,,,,DVT-EID-XLT-POL,0.0,,0,deny,manual,24140,,true,true,,,,,,,,,,,,,,,,,,,,,,,kg,,,true,225020,,true,20820,,true,17760,,true,,,
norwegian-eiderdown-duvet-hand-picked-limited-supply,,,,,,,,,California King,,,Summer,,,,,DVT-EID-CAK-SUM,0.0,,0,deny,manual,11285,,true,true,,,,,,,,,,,,,,,,,,,,,,,kg,,,true,105190,,true,9740,,true,8310,,true,,,
norwegian-eiderdown-duvet-hand-picked-limited-supply,,,,,,,,,California King,,,All Year,,,,,DVT-EID-CAK-ALY,0.0,,0,deny,manual,14470,,true,true,,,,,,,,,,,,,,,,,,,,,,,kg,,,true,134880,,true,12480,,true,10650,,true,,,
norwegian-eiderdown-duvet-hand-picked-limited-supply,,,,,,,,,California King,,,Winter,,,,,DVT-EID-CAK-WIN,0.0,,0,deny,manual,20840,,true,true,,,,,,,,,,,,,,,,,,,,,,,kg,,,true,194260,,true,17980,,true,15340,,true,,,
norwegian-eiderdown-duvet-hand-picked-limited-supply,,,,,,,,,California King,,,Polar,,,,,DVT-EID-CAK-POL,0.0,,0,deny,manual,34395,,true,true,,,,,,,,,,,,,,,,,,,,,,,kg,,,true,320610,,true,29660,,true,25310,,true,,,
norwegian-eiderdown-duvet-hand-picked-limited-supply,,,,,,,,,King,,,Summer,,,,,DVT-EID-KNG-SUM,0.0,,0,deny,manual,8455,,true,true,,,,,,,,,,,,,,,,,,,,,,,kg,,,true,78820,,true,7300,,true,6230,,true,,,
norwegian-eiderdown-duvet-hand-picked-limited-supply,,,,,,,,,King,,,All Year,,,,,DVT-EID-KNG-ALY,0.0,,0,deny,manual,11205,,true,true,,,,,,,,,,,,,,,,,,,,,,,kg,,,true,104450,,true,9670,,true,8250,,true,,,
norwegian-eiderdown-duvet-hand-picked-limited-supply,,,,,,,,,King,,,Winter,,,,,DVT-EID-KNG-WIN,0.0,,0,deny,manual,16705,,true,true,,,,,,,,,,,,,,,,,,,,,,,kg,,,true,155720,,true,14410,,true,12290,,true,,,
norwegian-eiderdown-duvet-hand-picked-limited-supply,,,,,,,,,King,,,Polar,,,,,DVT-EID-KNG-POL,0.0,,0,deny,manual,26815,,true,true,,,,,,,,,,,,,,,,,,,,,,,kg,,,true,249950,,true,23130,,true,19730,,true,,,
norwegian-eiderdown-duvet-hand-picked-limited-supply,,,,,,,,,Imperial King,,,Summer,,,,,DVT-EID-IMK-SUM,0.0,,0,deny,manual,12870,,true,true,,,,,,,,,,,,,,,,,,,,,,,kg,,,true,119970,,true,11100,,true,9470,,true,,,
norwegian-eiderdown-duvet-hand-picked-limited-supply,,,,,,,,,Imperial King,,,All Year,,,,,DVT-EID-IMK-ALY,0.0,,0,deny,manual,16490,,true,true,,,,,,,,,,,,,,,,,,,,,,,kg,,,true,153710,,true,14220,,true,12140,,true,,,
norwegian-eiderdown-duvet-hand-picked-limited-supply,,,,,,,,,Imperial King,,,Winter,,,,,DVT-EID-IMK-WIN,0.0,,0,deny,manual,23725,,true,true,,,,,,,,,,,,,,,,,,,,,,,kg,,,true,221150,,true,20460,,true,17460,,true,,,
norwegian-eiderdown-duvet-hand-picked-limited-supply,,,,,,,,,Imperial King,,,Polar,,,,,DVT-EID-IMK-POL,0.0,,0,deny,manual,38610,,true,true,,,,,,,,,,,,,,,,,,,,,,,kg,,,true,359900,,true,33300,,true,28410,,true,,,
un-applicato-100-egyptian-cotton-duvet-cover-pillowcase,Un Applicato – 100% Egyptian Cotton Duvet Cover / Pillowcase,"<p>Made in Italy<br>100 % Egyptian long-staple cotton<br>Satin weave<br>Single thread/ply<br>Oxford borders<br>Single application<br>300 thread count</p>
<p>What makes this bed linen so luxurious?<br>Our ‘Un Applicato’ bed linen is woven in wonderfully soft and shiny satin. This 100% Egyptian cotton sateen is made of 300 thread count, which gives a superbly luxurious appeal and a silky soft feel against your skin. The thread count is carefully selected to complement the insulating and breathing capabilities of our down duvets and pillows.</p>
<p>Oxford border design: This bed linen has a single white application on a white base color and Oxford borders.</p>
<p>Care of this product:<br>– Machine wash with warm water on a gentle cycle.<br>– Do not use bleach (bleaching may weaken fabric and cause yellowing).<br>– Do not use fabric softener.<br>– Wash dark colors separately.<br>– Tumble dry on low heat.<br>– Remove while still damp.<br>– Iron on “cotton” setting to regain luster and sheen.</p>",Norvegr,Home & Garden > Linens & Bedding > Bedding > Duvet Covers,Bed Linen,Bed Linen,true,Product Type,Pillow Case,,Size,Boudoir XL,,,,,LIN-UA-PC-BDX,0.0,,0,deny,manual,141,,true,true,,,,,,https://cdn.shopify.com/s/files/1/1020/3765/1794/files/imgi_34_linen.jpg?v=1787918685,1,Norvegr luxury Egyptian cotton bed linen,false,Egyptian Cotton Duvet Covers & Pillowcases | Norvegr,Un Applicato Egyptian cotton duvet covers and pillowcases. 300 thread count sateen with Oxford borders. Made in Italy by Norvegr.,,,,,,,,,,,,kg,,,true,1320,,true,130,,true,110,,true,,,active
un-applicato-100-egyptian-cotton-duvet-cover-pillowcase,,,,,,,,,Pillow Case,,,Boudoir,,,,,LIN-UA-PC-BDR,0.0,,0,deny,manual,127,,true,true,,,,,,https://cdn.shopify.com/s/files/1/1020/3765/1794/files/imgi_18_luxury-duvet-covers.jpg?v=1787918685,2,Un Applicato Egyptian cotton duvet cover with Oxford border,,,,,,,,,,,,,,,kg,,,true,1190,,true,110,,true,100,,true,,,
un-applicato-100-egyptian-cotton-duvet-cover-pillowcase,,,,,,,,,Pillow Case,,,Standard,,,,,LIN-UA-PC-STD,0.0,,0,deny,manual,165,,true,true,,,,,,https://cdn.shopify.com/s/files/1/1020/3765/1794/files/imgi_21_luxury-duvet-cases.jpg?v=1787918685,3,Un Applicato Egyptian cotton pillowcase with Oxford border,,,,,,,,,,,,,,,kg,,,true,1540,,true,150,,true,130,,true,,,
un-applicato-100-egyptian-cotton-duvet-cover-pillowcase,,,,,,,,,Pillow Case,,,Euro/Square,,,,,LIN-UA-PC-EUR,0.0,,0,deny,manual,179,,true,true,,,,,,,,,,,,,,,,,,,,,,,kg,,,true,1670,,true,160,,true,140,,true,,,
un-applicato-100-egyptian-cotton-duvet-cover-pillowcase,,,,,,,,,Pillow Case,,,Queen,,,,,LIN-UA-PC-QUN,0.0,,0,deny,manual,165,,true,true,,,,,,,,,,,,,,,,,,,,,,,kg,,,true,1540,,true,150,,true,130,,true,,,
un-applicato-100-egyptian-cotton-duvet-cover-pillowcase,,,,,,,,,Pillow Case,,,King,,,,,LIN-UA-PC-KNG,0.0,,0,deny,manual,170,,true,true,,,,,,,,,,,,,,,,,,,,,,,kg,,,true,1590,,true,150,,true,130,,true,,,
un-applicato-100-egyptian-cotton-duvet-cover-pillowcase,,,,,,,,,Duvet Cover,,,Single,,,,,LIN-UA-DC-SNG,0.0,,0,deny,manual,472,,true,true,,,,,,,,,,,,,,,,,,,,,,,kg,,,true,4400,,true,410,,true,350,,true,,,
un-applicato-100-egyptian-cotton-duvet-cover-pillowcase,,,,,,,,,Duvet Cover,,,Double,,,,,LIN-UA-DC-DBL,0.0,,0,deny,manual,589,,true,true,,,,,,,,,,,,,,,,,,,,,,,kg,,,true,5500,,true,510,,true,440,,true,,,
un-applicato-100-egyptian-cotton-duvet-cover-pillowcase,,,,,,,,,Duvet Cover,,,King,,,,,LIN-UA-DC-KNG,0.0,,0,deny,manual,632,,true,true,,,,,,,,,,,,,,,,,,,,,,,kg,,,true,5900,,true,550,,true,470,,true,,,
un-applicato-100-egyptian-cotton-duvet-cover-pillowcase,,,,,,,,,Duvet Cover,,,Superking,,,,,LIN-UA-DC-SKG,0.0,,0,deny,manual,655,,true,true,,,,,,,,,,,,,,,,,,,,,,,kg,,,true,6110,,true,570,,true,490,,true,,,
un-applicato-100-egyptian-cotton-duvet-cover-pillowcase,,,,,,,,,Duvet Cover,,,Superking Extra Long,,,,,LIN-UA-DC-SKX,0.0,,0,deny,manual,670,,true,true,,,,,,,,,,,,,,,,,,,,,,,kg,,,true,6250,,true,580,,true,500,,true,,,
un-applicato-100-egyptian-cotton-duvet-cover-pillowcase,,,,,,,,,Duvet Cover,,,Emperor,,,,,LIN-UA-DC-EMP,0.0,,0,deny,manual,670,,true,true,,,,,,,,,,,,,,,,,,,,,,,kg,,,true,6250,,true,580,,true,500,,true,,,
un-applicato-100-egyptian-cotton-duvet-cover-pillowcase,,,,,,,,,Duvet Cover,,,Twin,,,,,LIN-UA-DC-TWN,0.0,,0,deny,manual,552,,true,true,,,,,,,,,,,,,,,,,,,,,,,kg,,,true,5150,,true,480,,true,410,,true,,,
un-applicato-100-egyptian-cotton-duvet-cover-pillowcase,,,,,,,,,Duvet Cover,,,XL Twin,,,,,LIN-UA-DC-XLT,0.0,,0,deny,manual,571,,true,true,,,,,,,,,,,,,,,,,,,,,,,kg,,,true,5330,,true,500,,true,430,,true,,,
un-applicato-100-egyptian-cotton-duvet-cover-pillowcase,,,,,,,,,Duvet Cover,,,Full,,,,,LIN-UA-DC-FUL,0.0,,0,deny,manual,604,,true,true,,,,,,,,,,,,,,,,,,,,,,,kg,,,true,5640,,true,530,,true,450,,true,,,
un-applicato-100-egyptian-cotton-duvet-cover-pillowcase,,,,,,,,,Duvet Cover,,,Queen,,,,,LIN-UA-DC-QUN,0.0,,0,deny,manual,632,,true,true,,,,,,,,,,,,,,,,,,,,,,,kg,,,true,5900,,true,550,,true,470,,true,,,
un-applicato-100-egyptian-cotton-duvet-cover-pillowcase,,,,,,,,,Duvet Cover,,,California King,,,,,LIN-UA-DC-CAK,0.0,,0,deny,manual,670,,true,true,,,,,,,,,,,,,,,,,,,,,,,kg,,,true,6250,,true,580,,true,500,,true,,,
un-applicato-100-egyptian-cotton-duvet-cover-pillowcase,,,,,,,,,Duvet Cover,,,Imperial King,,,,,LIN-UA-DC-IMK,0.0,,0,deny,manual,670,,true,true,,,,,,,,,,,,,,,,,,,,,,,kg,,,true,6250,,true,580,,true,500,,true,,,
un-applicato-100-egyptian-cotton-duvet-cover-pillowcase,,,,,,,,,Duvet Cover,,,Alaskan King,,,,,LIN-UA-DC-ALK,0.0,,0,deny,manual,1122,,true,true,,,,,,,,,,,,,,,,,,,,,,,kg,,,true,10460,,true,970,,true,830,,true,,,
